user_id,parent_asin,rating,timestamp
AHEHAUCG3D4PA7IBR75NWAU56LGA,B00AW77QVW,5.0,1490443174000
AG6765XVGZBWSB6DZAOZVLVV5MQQ,B01114V3BI,1.0,1463370850000
AEYSMDU66BUHOCSHCSICPXCFMUQQ,B0BY8ZFYP4,2.0,1611025932022
AHF5GAXDLGF4P7TMN6O5ZIMQFOTQ,B00KZCALVQ,5.0,1432002232000
AHETSRSLGPIOVLGVN7IQGUXVVH3Q,B01NASBH56,5.0,1601462405976
AFU7NLBKPUDTTWK5WITMTNAGVC6A,B076J5HCWP,2.0,1557841250039
AGC4U6U6ZGS26U6JACJWWRUHVK6A,B01N9TYCJQ,4.0,1568385782248
AHRQZ4JSMW2QRKBZVRFC3OGXGQGQ,B0C3R7JKMY,5.0,1658106733793
AETKHXDKT7LCEHTIDUZNACKREMKA,B000B6JJUK,5.0,1432996618000
AF7523YKDOQXPN5ZVBZ3GRVWRMEQ,B09FT7JZ7P,5.0,1468339224000
AE53N2OC4SOHTFL6S2MPX2KEB7TA,B000C5SG40,5.0,1438180072000
AFQLA7XS5HOHJMCMB3HV46XQ37MA,B07ZWMNL5P,4.0,1438614511000
AEXPZ7XY6AADSBMUHLIWPYB57BRA,B01HRR8KM8,5.0,1562819925389
AH34SM54EOP3YVIW2GJSKM4TGYNA,B00AZS308G,4.0,1514393721962
AGMVS2HD7ABZLIQIPTJCWHWM7KMQ,B00CCYWJQK,5.0,1438450645000
AG4FLYNXCO2ZDOUOZE7MEDL3XBUA,B00OVRBFZW,5.0,1434457672000
AEBUBEG56KY3Q3YI6ARG6I3CIYUA,B07CGYMZFH,3.0,1516117838854
AELVH7QWQSDPLM6WWC534UNKDRKQ,B07MP7KVDR,5.0,1411850170000
AGB3S5SVLWCBFDZMJ4UN7C6N2MSA,B004PC5FEK,5.0,1437509540000
AEB3QRF3IR6V6W257T5ZVTJVMDPA,B001C6N6JS,1.0,1531151192359
AGRQSY6MOMBM5ZXHLHL6EGABUPJA,B0045TWI48,1.0,1424629865000
AHSQAXNLC3S22XMBETQTOO44QREA,B092ZRNBKQ,4.0,1661131842883
AHDV6JOT4EU5S3NOLVKC4OL4NJEQ,B00GHT7ZYM,5.0,1635303491647
AGRDW6CDHYGLGQ3ZJIK6RTCEYIRQ,B07BJBW6D2,5.0,1637121894091
AHD4ANFT6DUSQT4X7G7KONXBYWWQ,B01JP6S8WQ,1.0,1617756283020
AEFCJ5ZNIDPYLN2P62GV5IITPITA,B0B6BCK6VZ,1.0,1569980542321
AHOLJD3NEJOJHJSH5GL7FRPUKMRQ,B00C0YKJ6E,5.0,1482713531000
AEQ55JBQUHUPYQ6KFVRBTVA2N74A,B001R5XSGU,5.0,1449625283000
AEKAORUYQIPLZHVFGGMGXJ23JOLQ,B076M8Y1M6,4.0,1539390410814
AGDT2E57JETAKGPFDFPPU4IADXOQ,B01HMBWM4Q,5.0,1579229262846
AFCPY5DMDH2YJ2NZW4R32OZULKAA,B07S19ZRFY,5.0,1570244974003
AF47UY6ZE26JPU7OJTOHMIUWJVOQ,B005ZWCODO,5.0,1576934095419
AHIGPPGLUYZTCXRDLL2NPCK7FVLA,B004NFXA7I,5.0,1479619816000
AGCHQ6M6MYZGWGZTCLE57XHLVHDA,B0015MNI7O,2.0,1681758900116
AHR46USGCSZYCJACWORRUH6Q4TSA,B0B39QBN3P,5.0,1540516991880
AEPJSFZTA44IYFGAXTBMLBOWKIKQ,B018V9355S,5.0,1614993564827
AFP7PSPLD27PLYF437HXH6Z6PXQQ,B00HZ27MNE,1.0,1532962985588
AEAXT5HRHGELTSU4HRSPXBMV4VFA,B0CF55VXHF,5.0,1673719665622
AEMIDP6XO7FM5ZKZ7T5M5FYA5AIQ,B00GB1JLAM,5.0,1377070127000
AEKTXIE264CJR4GZJI5IWOHL7OHQ,B07FBJQDHP,5.0,1545352434976
AFIM4WGGPYOSRXM35AGO3EIHLSLA,B000KL3DUS,4.0,1406212444000
AHFEC6COL6365FBR7ERF7QH4NP6Q,B000AS1XZS,5.0,1531818900533
AFHTA5D2YVN2PA66UT4IPZIJHRVQ,B000RG5UMA,5.0,1440377017000
AFPFOLOHQ6NVKXABWUKBC43ICCTA,B0BT56R6G2,5.0,1498570100603
AF567QR73XKZJMK7BSV3LVKIMGPA,B000YC8NFS,5.0,1605318601414
AEDYUMWHSDPXHCUND5JODSWBFV4A,B00PHNQKR2,5.0,1566694351219
AFJOCEOVO5C6VJAPUJNBWMVT52GA,B00QLG76AO,5.0,1643577020424
AEP5UXSOJ4HUVXLWEKPMNSNXPCAQ,B07NKNHSV9,3.0,1614108779384
AF5IBBOVWSNVVP4R2QVD7HYL4HGA,B0BZ4BQ8RK,4.0,1577970948617
AEO4YNTAAVJ7MO7SLPTB2O2RNYIQ,B000C13QQM,5.0,1532178481043
AE7V7GLVUJFXBXWE62CMIBSUAOCA,B00IZCNP5C,5.0,1630875373878
AF43MQXCGBR2NB7LXVMNXP6I3H4Q,B0C69BRCGS,5.0,1660070484157
AE3SFEHFWDWO357VTHIODKXN6RYA,B01N1FB8WV,2.0,1650754804957
AHPNFIQWOJ2F565FWE5U4W62ZABA,B0875WTXVW,5.0,1552165393709
AFAPLMBQHAJY3FXQCZC6EWELPB7Q,B01732ZMPK,3.0,1589481248804
AG6IOTRH3HE36KZ4GPAU6VQZS6DA,B00KZC1N86,3.0,1424783465000
AFYEJ2WLYRAV6LFT4OS2TLB2DQ4A,B072Y9LR7S,5.0,1558561084371
AGZZUISDMLC3S3HWWYYR5RKRHZFA,B07QL3TD36,5.0,1649909146915
AGK2CCNXVYWCJNZOQEKTAEN7JYAQ,B0BR7HR69K,5.0,1610495251269
AERR4BU5VK7JMMST6CB2S7HJHAKA,B003L7T57S,5.0,1528768783917
AGFT7R5QPW4PNWL4WBXUNYILO4RA,B0C6F93M2Z,5.0,1525089531788
AFIGZGE357EW2FW2BPJT2F65LVYA,B06Y5WR214,5.0,1558582812654
AF5A5AUVCFQ3EB5R3RIIVHXWGD4Q,B00CCYWMYO,1.0,1500416775265
AFWLY4AAQAJZDUC6VEEHSZVWBZMQ,B07STNLH5V,5.0,1572801814599
AFJ4Q7UVVNH47HFRMKNBQDIQLZFA,B07HMKR1H6,5.0,1618606964962
AGNMZ3MYB7B6LYS34RZ3L66GEKMQ,B003VCCUJI,5.0,1525452694726
AFZY4OHLBPQA7PIVIAPTU7VXWF4A,B075XKFLXB,5.0,1646487833641
AEA7FFGK4XMVPTJZNMMQJDGN2XXQ,B09Z3NHVM9,1.0,1674348805500
AFCWYNERGPDNKCBXPNGBRPEB4FDA,B004VG88MQ,5.0,1517062716438
AH6I2WY472H4WZ42I35DJB3DGA3A,B01B4EOCY0,5.0,1594234912175
AHODPBEAZWFPOPFLEDI22UDD27LA,B00QL8O3G2,5.0,1499341319241
AE522ZRAGKOCEWXDGYAK4JCWTZQQ,B07L9QQYPG,3.0,1578115729710
AHQKTHBXWDUFYBOGCSCIQ3AW3FMA,B01HY270EK,5.0,1475525685000
AFK3LP377UTXULBH2CTZ6FXO2QJQ,B004A2EKDM,5.0,1648466570513
AHIN4M332GZSYZM3BBJB3B43H2DQ,B072J2JG2S,5.0,1650594977764
AHZCEH3ZB64AFHZO6UMM6WJ5FBWA,B0846BFL9F,4.0,1386683950000
AFQZYRLIBI5FLJEJAECOEDB5XQZA,B0BRY1SSQN,5.0,1576174999199
AGGU3R2S5I5ZFALQ4JWITOV2ATEA,B01I33DPQG,4.0,1410242353000
AGO7U3T3OX5M7PKNNYC2AFSXDBEQ,B000C2SCEM,5.0,1552608398570
AHQNMINYARLD2J4RF3ZIFKCP62GA,B09BGYQR46,5.0,1505478947581
AG3J56F6CRCY2OURRB4VA7MJRUOQ,B07YVMHPB7,5.0,1564443655572
AEQVC6THXODM5PDRCXBDN5UHX7GQ,B01NBHQMKL,5.0,1560181574932
AHZTMDEN3LZHTMYSEGRTWJYYKEIA,B000NW4OPC,5.0,1540670662122
AGBFMF6YKB2I5YKATEVFSFLAKEQQ,B01LWDCSIZ,5.0,1604692635748
AFFHEYUS4EXQYDTHHH6DAQ6UR5VQ,B00SAB97S2,5.0,1567972204675
AF7QXSRM2ME66GQNW6GMNT5UREOQ,B0B3SDSNYQ,5.0,1579542868478
AELOXCMYAO3AJFQOWHXATYVE2TWA,B076XVQMVS,1.0,1665186822161
AFKM2JTJLECL5IRZ7VJD6TNDT4SQ,B099YSJMP5,3.0,1589009484813
AFXWWT3UUYWDHMJ2ODDDPH7IQ4GA,B07HHC9W11,2.0,1583850658378
AGFP4PEZQJJXIKCMILA6PHKD723Q,B00VGL7E5G,5.0,1509033923400
AHIL7TC2HBSHAYRXFOXBJWCPHLYQ,B000VKOD9S,5.0,1518541613466
AFLRMHK2ASUSW6RKBS6WVKJ5276A,B0010GDGFY,5.0,1555878257861
AHAVDWWD557OKSTCBNPSRZ3BJJMA,B01HTKX2W6,5.0,1546232100184
AFEQTKWB6DY7FQVXR4AGO2CDVOJA,B007Y87Y2I,5.0,1618274325315
AGFCG4P32ONYHL64KUT6TRBO5YPA,B00M6D4QFY,5.0,1572965468566
AE3KOUJI3HMKVC3MEJA26VEYR4SA,B0B9GMFM4T,4.0,1671228746312
AFUH26O7W74HWXHMSAV4Q4DE4V2A,B0BPJX4MQ1,1.0,1664597007862
AHZNCUMJ4UDL5EO7S4APK6MXPMEA,B008A3UJ82,5.0,1400415685000
AGT5ROPKTYXVC6JJL46QL5JGFE4A,B0757HNYPV,5.0,1570920318182
AHOWTYLXNZUEHY6TSHP5FZPAI67A,B071ZXJZ21,5.0,1654139499579
AGTMV6SVUMIB3O62PAQUNPCNOAHA,B00LMY1YJ4,5.0,1503405018597
AHAZ2TBGUNQI5VTN5MVA4LYL6ZIA,B0027HX2ZO,5.0,1402269964000
AHPDCJX4ZCQUS324XDORNQ3IRFUQ,B010TP09F6,5.0,1557777236372
AFG2F4HZFCXZRYZ5YKHB5CL7FL5Q,B0065UNPS8,5.0,1484706416000
AHI6CPQRJ3J46VX3TRS7HXAAAHNA,B0C626L8BS,5.0,1665668967728
AFRYHUOOSVSPJXCATFBBT2Q56J2A,B0BF95LQB1,5.0,1645530474830
AHN2D2RNFADNGDGIHNMQK4BKGEYQ,B0BR4T2WL8,4.0,1590015848203
AHRBIXGV6IEQ7GD5VMNKMYL2ZISA,B07S1PX8ML,5.0,1673135157377
AFEO7DBXCNIJEHB4L4JZUDYRN5DA,B09MCYM9MZ,5.0,1641933502591
AF6Q2HQASQXUG57NOESAU2U7F5QA,B0963S1H38,5.0,1665469555070
AGJY2IBWONB43T7GYJ4H75N4KHNA,B08W5GBZDS,5.0,1579979474277
AEM7IGGEQLCP5MEGALNPLV7KCUDA,B0B4577F6M,1.0,1650134544034
AEJXBZZ3MKEJT4IJRYVX4HBCP4LQ,B09BYN8WYV,5.0,1636947270444
AEXB4DCBOEHK6DFYCID6TRVCKJAQ,B00496Z3FS,1.0,1545795041080
AEBNGV4ZGKRUVUSMJTTI6Q462UTQ,B07B931B3N,5.0,1607270260849
AG7AKPGWD4OH7JF3TI36H3XBMJWA,B07DRB13ZW,5.0,1559875377948
AEVNGYRBDMY6FH77ANN5XIML5DDA,B00ARF6FB6,1.0,1536792256042
AH5AJ6MZKBTHU4WEIBTC46BYO4JQ,B000CB1QX2,4.0,1389114553000
AHR6DYWBTZLZZUTUKROGQG4FNBVQ,B0036FKNC6,1.0,1546045519571
AGVNW2SENC7N33QDUIC3DO3HKY3A,B000ROGWYW,5.0,1448230876000
AERIEWQEWM3SJEKOQWSQ7RBGBAYQ,B00ECJ1FK4,5.0,1662316982605
AFVUP2QIWTP6Z6JZECBW7CNPW72A,B0BZJVQXYF,5.0,1622310189116
AE4C6ZHG4EOKX72PQ344KV33MN7Q,B00651C5SS,5.0,1450192669000
AFNHTM2VPH6PULBJJLHLJ3WET4ZA,B007Q13TQI,5.0,1569267762477
AECTW7OR26CMD7NU7COHZHFBIHWQ,B000C92ZAC,4.0,1489722378000
AER6G6ERSXK2RPLVXOZFXKZTQQKA,B01CJBJD1Y,1.0,1462432752000
AGVAH2JWQ4YBDFB3BLL7B6KWDZOQ,B004VIA0KW,1.0,1410058865000
AFJAW454M46WTSOJHXEJKWODEJDQ,B000GZQZZS,5.0,1483984877000
AEOKEICSPCSL4DRK7AAFWAF6CA7A,B0045J0FFW,4.0,1421684834000
AGBY7AKGGFWBY26GJTCIAB6PTJFA,B0CF5CG5CM,4.0,1646839385058
AHI64OTBZHSS2RKDOI3OZHSMTIDQ,B009IPAP8U,1.0,1399622476000
AEMU7LIYUVOMXYUKOS5MHX2PW6JA,B000BSYAX4,5.0,1436819197000
AGSG2FNVJG3KZMGN3FCC62H64HHA,B0BY49TDZW,4.0,1496255945000
AGKZI725SIPW4DZOUCLRNUOL5L3A,B0B3N87F9D,5.0,1470474799000
AHJSB2L72555436TJSAROUJLVCCA,B0049JABAM,5.0,1564882509877
AFEGQEIXILE5NIYM3ALL22HPAVWQ,B09NNTN51Y,5.0,1675212643530
AHVVUTRF524C6B5VMJIARAAMHDOA,B0016I8ED0,4.0,1426731175000
AEEZFDJA6DH6JKJMKVCCWLSQSEBA,B0019COQ6C,5.0,1567468885897
AH4T34V7QEVAXZ55QDS6SYLX6E6Q,B0BRKKCJW2,5.0,1535773445078
AG4V5TXY4KD2CJSVTLBK7FQDZDTA,B08NSL3TY1,5.0,1669160852706
AFDP2X6AT37JDNMXXRDHNRNKJFZQ,B0BKSRKN7T,4.0,1502852334729
AFGMLSE456X4UX62CK27U4GQUMIQ,B0039ZTQEO,5.0,1552689811102
AH2TXSI5QVF2NQB3S4SFKHCAF2MQ,B0BBLT5DK1,5.0,1627604460607
AFO5Q6STBMH53ORR2F7MFDZC6O7A,B08YD5SXX5,5.0,1677639590696
AH6HKQZWKITMLK4EUXJO5FPUM6JA,B001V8U12M,5.0,1492694306000
AFJTVR3YNK4VLQSZMP6CWHKNNU3Q,B0076H4AAG,5.0,1670868156567
AGNVXYECLZ7VJTICJMHISHQU2UJA,B091KNHWS5,3.0,1521843753989
AEDKHNITX64WPERK4YUCPVF7YILQ,B0796294FB,5.0,1602806071589
AEH4J5CTZFG6HA5ZJVOJYIY4W74A,B0B9C43VFN,5.0,1590753394887
AHD6ZB44GYMFPUGTOPLVXVOZS5CQ,B000C83SPE,5.0,1565989557108
AHWOPNX2O26UCQ25G5NHW7Q6PJHA,B00BCH51ZO,5.0,1437844990000
AFQONECKP6ASHIXPIMD6TFEKQI3A,B0BWV6R3X4,5.0,1607861475433
AHX4G3PTOAFR4ZGV2S7TAYAFVBYA,B0BWMMQ8BS,4.0,1678131669073
AGO3K35ZXHFCDGHZJ4IQMORTQJIQ,B007MX5KXK,4.0,1375984530000
AFURJAHAUECFW5STKYHFGPDYB26Q,B0031I8DO8,3.0,1412090602000
AFLYFKMVJPUOY74NRQ2RR5X7WZMA,B00P7RGLR2,3.0,1426388648000
AEU7BFGX7BGMJWF2W4YPHHYYX75A,B0BP1SD2W6,1.0,1644164625538
AF5GZVQTGEQRAJ4BU7KECMABZNVA,B00FOWSPPG,5.0,1406553744000
AFVGUCBGL4O6PAAFAFMV4ROINN2Q,B0062IJVY0,1.0,1507264358762
AHWWF3TRANMMBEHBAFP4TGH4Z5NQ,B07ZR74NTB,5.0,1605187741829
AG32NMFDK4FHSPY3EFEXUORXHGIQ,B076HSCKRY,5.0,1516313966296
AHOTGB2P6LWZG3GC53SXCEMNILMA,B0743KN3MB,5.0,1510011767569
AE6YFTWOFTWGPICI24G7INW2S5TA,B09MSKX7BF,5.0,1375642009000
AELRRX4SZSRPMTIC7YBGWCTLXHNQ,B006K8YQYW,5.0,1568082864895
AFIDKQ3VZZ53WPQUJ4OBWEVTCU7Q,B0031G8GME,5.0,1411221633000
AF5M4E2Z3CFM3XDSX7SY42WK6OBQ,B0BKZQCB57,5.0,1567445517743
AHZR7GD7YIHFU3WPBHO5UWRYW67Q,B006ID37ZS,5.0,1594558939560
AENOMTMATOTLPVH52SQR2CIA6ZOA,B07PX1JSKN,5.0,1596236654551
AFQTXGIXOWJILRCUNADNPQ5ZUD2Q,B000CF6ICC,1.0,1554938811268
AE5HYNND3R2YYWXOBEDICYJM37WQ,B0BS6NTCD1,5.0,1496776614000
AHQU4ATZAHUS5YARBYS6XAWN5PRA,B07WHXNMSN,5.0,1577646633376
AGDXIUVZKKB3ZTSHOSRXBVZSII4A,B000JD6DMW,5.0,1668545189819
AFYNALXCLNSTR53OVLYBUU7Z62JQ,B0C5WPY3W6,5.0,1681975644424
AFZTKHAPHYJ7B2NFGTSJHGC3WINQ,B0CDWS493Q,5.0,1550837450962
AH2JG6JYYUZHJ6CGTPX6HUQYDPCA,B07Q3J411L,5.0,1574264037972
AGECDXVTZLOPVIVR2JAUWUC7DGMA,B084SCBDDC,4.0,1445551921000
AHQX5WEPHZQW4UZSZ335E4W6DTHA,B076DVLKQ8,4.0,1610397787176
AFXCGKEHWH2XXAUJTZ36AXEWE24A,B09B2SDCFL,5.0,1488178293000
AHJQ6XNIYEX6O5FLOTN4A362AB3Q,B09ZTLV2VL,5.0,1495760267000
AH6UDEIORTMX43AFZTBCPJFMDNFQ,B07PY2TH7P,5.0,1577546113701
AEEV5YWQKPBTLFWHKOBBULYA2RDQ,B085PNK7W1,5.0,1405624508000
AEAURUWICJLWF74ORO3DENK2JIRQ,B006NGJ8A8,5.0,1620364152224
AFSCA2H3O7QJ5RVP5HYNRL56JA6A,B07XMQN9CZ,5.0,1623335541448
AHX6JBDHCHWOHITQYFEZHTJIHVUA,B07NC3FWZP,5.0,1576133638150
AGRNK4NEDRUSOCFC2WXRDXWCO6VA,B001GMZH5E,5.0,1497025531150
AGTDYCRIGMIAZTS2PA7X4MEIEZ7Q,B000TYOS3C,5.0,1404109580000
AHRPPFJULISNS2JHW3U6MDHFNBVQ,B001H1PVW8,5.0,1594243714067
AECU5M3KKDVCYZNYQQESLAT4R42Q,B00C5T3BZU,3.0,1652735658277
AELOLSPRF5CKKRI6ETLFZ2QHY3RQ,B01HTKX2W6,4.0,1574653469835
AGZLL6BMHJHUCRNF6FWJBGFSZWSA,B08DKZJKW6,5.0,1674429359660
AGDIHQX4HGX7O4JVFQPZPPJL2DOQ,B000CMJ1RY,5.0,1527677657708
AFZZ7S4JWXE5WV47JKVUHT4OELHA,B08HRPMH86,5.0,1573154281544
AFBRENRMTWEDXXZCWX24QCWAVIAQ,B00062Z6F6,4.0,1603106202192
AE56WZNOAJGQTOTXFTYA4JZOTH5Q,B00N42YNMW,5.0,1647381673761
AHJ3RCOZYU4TYGYJ7DRUJDEBR7GQ,B06ZYCM95Z,5.0,1575853870189
AGV5PWTFAC5WKOB5I47BFZX4EWYQ,B00LX1NS7M,5.0,1555787810414
AEQ5M5RTY7HPMSJKFZYHGW3BBINQ,B002YKBPXA,4.0,1453092384000
AEYOP3D2K37FIZUHLT7J4XSHEH3Q,B01AISW8EO,5.0,1621391963904
AHMW2KW6LUWY2KTRECZBLJQMRW5A,B000BBUH8S,5.0,1509834551990
AEDVIVRSNZEBHHNKDSZLPLOBODRQ,B075QQKFK3,5.0,1564535468920
AH43N7Y7VQXMCP6R6OB7QA6ZS2MA,B006NZTZLQ,5.0,1536858499188
AHHU4LDRYKTL3V2Y36VHSL6HG4LQ,B01G9FJBJA,5.0,1641822267912
AHAUKECA5JNZWWY52S634T6IN3DA,B0091DJXV4,5.0,1425735094000
AEI77RGQHM4AML5XQ4XWFPW26BBQ,B00PP8N0WW,3.0,1476537773000
AGV2IS2HDMZGUVESNBVLPQAFJCJA,B09WJH6J15,5.0,1546888921084
AERROQ5QUE5SD6NNB2R5RN4TN7EA,B015IH45ZK,1.0,1481405047000
AGEB2NIF22WG6NYPCM63QH42C5EQ,B000OCHCIW,4.0,1609299137028
AF3R5ZCG52R6EGGANG424IGZLUBA,B07XYMP5DH,5.0,1568384980010
AFS6HX67NJQOOFF4B2FTRNWSKBUA,B0002JMUXE,5.0,1464483179000
AFFTWOUQ6ME5QP2NFPUE6ETZFSEA,B09PHWFCHW,2.0,1649275824036
AHRU65AZ5LI6C6KTQDCG6YQUBSWA,B08HBTWJN9,5.0,1615827482590
AEHPHZI72C3WVBD5A42LK5OLBWDQ,B01HO50AJE,3.0,1527700082644
AEDCK734RJHHYKVX2JZDB27KJ2UA,B002M6GGC6,5.0,1565976771896
AHNS2YXUV5QMMHLN4ORZ42WWM6QQ,B0049EF8BE,5.0,1630954154144
AEWVVRIAMC5IM62AM735HM2UQJLQ,B005TMHM8C,5.0,1398573446000
AFFIOESKRIBJUNQAPFKHE6VJG4MQ,B001PBNZ64,5.0,1527429466343
AF3MXCEGP4E5KKYUDXHTWALOCKGQ,B00BJMUD0A,5.0,1676659249685
AHI3W6HF7JPVNILR6N5UFVBUKH6Q,B000AS1Y1Q,5.0,1679521976163
AHL4GCTWSOS3P5QU5C7NWGUMB2PQ,B082LVKB7J,5.0,1644982143775
AEBDHWWH4FCZ7Y6RIM5KRC2B4HFA,B001FHH74E,5.0,1494965095000
AEMRU7E2IU4EHWR6BNMJPRE27NDQ,B0BF5JSFHZ,5.0,1633810818122
